@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
18292,'2018/10/03 19:35:04:090',23,0.616423,0.523092,0.435695,0.363704,0.343703,0.33642,0.303133,0.263539,0.256224,0.271123,0.262652,0.258106,0.000108,0.005998,0.014867,0,0,1,0,0,0,0,0,0,0,0
18293,'2018/10/03 19:35:04:137',23,0.65138,0.529763,0.423013,0.346571,0.328469,0.339553,0.323718,0.287656,0.264427,0.242633,0.214871,0.214149,0.000067,0.002674,0.014967,0,0,1,0,0,0,0,0,0,0,0
18294,'2018/10/03 19:35:04:195',23,0.585686,0.504136,0.421502,0.353649,0.310711,0.288145,0.273479,0.26058,0.248521,0.235731,0.224889,0.222734,0.000018,0.002828,0.01497,0,0,1,0,0,0,0,0,0,0,0
18295,'2018/10/03 19:35:04:241',23,0.247289,0.344738,0.143803,0.283881,0.226359,0.262895,0.244078,0.22295,0.170333,0.190999,0.186829,0.19269,0.000079,0.004129,0.015099,0,0,1,0,0,0,0,0,0,0,0
18296,'2018/10/03 19:35:04:287',23,0.370624,0.307924,0.160588,0.281525,0.25051,0.359826,0.381827,0.29552,0.280186,0.282766,0.320547,0.302686,0.000027,0.002561,0.015146,0,0,1,0,0,0,0,0,0,0,0
18297,'2018/10/03 19:35:04:334',23,0.511283,0.325459,0.24612,0.297382,0.281476,0.340001,0.323134,0.283087,0.299205,0.265677,0.266644,0.229556,0.000021,0.001518,0.015178,0,0,1,0,0,0,0,0,0,0,0
18298,'2018/10/03 19:35:04:392',23,0.418594,0.39328,0.38772,0.323982,0.213281,0.20774,0.3141,0.315928,0.302919,0.315839,0.264621,0.208626,0.000016,0.002959,0.015094,0,0,1,0,0,0,0,0,0,0,0
18299,'2018/10/03 19:35:04:439',23,0.031665,0.292122,-0.02119,0.280286,0.206258,0.254211,0.183852,0.222212,0.159197,0.173672,0.106433,0.249683,0.017803,0.062947,0.017673,0.033333,0,1,0,0,0,0,0,0,0,0
18300,'2018/10/03 19:35:04:485',23,0.047984,0.343607,0.050833,0.326677,0.196634,0.303791,0.265694,0.300781,0.20254,0.183008,0.217614,0.284129,0.004004,0.022112,0.018267,0.033333,0,1,0,0,0,0,0,0,0,0
18301,'2018/10/03 19:35:04:543',23,-0.015505,0.33645,0.001679,0.317229,0.241024,0.329617,0.26811,0.293964,0.227997,0.195816,0.225445,0.321577,0.001097,0.008412,0.01863,0.033333,0,1,0,0,0,0,0,0,0,0
18302,'2018/10/03 19:35:04:589',23,0.067085,0.334677,0.123166,0.276662,0.289933,0.281595,0.316889,0.322937,0.288704,0.215974,0.227272,0.221514,0.000246,0.008802,0.018815,0.033333,0,1,0,0,0,0,0,0,0,0
18303,'2018/10/03 19:35:04:636',23,0.209512,0.195161,0.132411,0.203041,0.337557,0.270159,0.288595,0.311311,0.270923,0.212018,0.160376,0.193425,0.000065,0.002733,0.01887,0.033333,0,1,0,0,0,0,0,0,0,0
18304,'2018/10/03 19:35:04:694',23,0.310081,0.138773,0.166586,0.232434,0.323908,0.291263,0.296636,0.358305,0.298834,0.225319,0.23361,0.259682,0.000023,0.002466,0.018889,0.033333,0,1,0,0,0,0,0,0,0,0
18305,'2018/10/03 19:35:04:740',23,0.497631,0.195879,0.199371,0.282215,0.306372,0.304585,0.334252,0.342642,0.293227,0.227711,0.216904,0.293702,0.000015,0.002643,0.018923,0.033333,0,1,0,0,0,0,0,0,0,0
18306,'2018/10/03 19:35:04:787',23,0.602173,0.364139,0.275949,0.319828,0.335567,0.315905,0.322877,0.298957,0.280474,0.256093,0.224587,0.278849,0.00002,0.001592,0.018973,0.033333,0,1,0,0,0,0,0,0,0,0
18307,'2018/10/03 19:35:04:845',23,0.556732,0.333774,0.246858,0.250414,0.266136,0.28369,0.307002,0.296992,0.240034,0.18601,0.20215,0.27898,0.000011,0.001823,0.018952,0.033333,0,1,0,0,0,0,0,0,0,0
18308,'2018/10/03 19:35:04:891',23,0.584876,0.375446,0.308364,0.314115,0.316263,0.318825,0.338898,0.33869,0.28432,0.225121,0.240582,0.318911,0.000012,0.001024,0.018918,0.033333,0,1,0,0,0,0,0,0,0,0
18309,'2018/10/03 19:35:04:938',23,0.583796,0.425873,0.334069,0.297422,0.292021,0.310034,0.333571,0.325357,0.273774,0.222638,0.223054,0.265315,0.000011,0.000716,0.018935,0.033333,0,1,0,0,0,0,0,0,0,0
18310,'2018/10/03 19:35:04:984',23,0.573087,0.447174,0.347206,0.289482,0.270221,0.275855,0.288082,0.291429,0.284451,0.279458,0.284962,0.291366,0.000004,0.001224,0.018947,0.033333,0,1,0,0,0,0,0,0,0,0
18311,'2018/10/03 19:35:05:042',23,0.52825,0.418389,0.339282,0.287759,0.25825,0.256996,0.279099,0.296472,0.286593,0.261713,0.251598,0.262754,0.000003,0.00096,0.018948,0.033333,0,1,0,0,0,0,0,0,0,0
18312,'2018/10/03 19:35:05:089',23,0.547949,0.470603,0.395884,0.339275,0.306058,0.292452,0.290678,0.294251,0.300362,0.308695,0.318554,0.327042,0.000006,0.000832,0.018951,0.033333,0,1,0,0,0,0,0,0,0,0
18313,'2018/10/03 19:35:05:135',23,0.549255,0.452864,0.362389,0.294928,0.261663,0.265775,0.295437,0.326375,0.337914,0.325948,0.298993,0.26628,0.000002,0.000645,0.018905,0.033333,0,1,0,0,0,0,0,0,0,0
18314,'2018/10/03 19:35:05:193',23,0.525511,0.46194,0.393069,0.330912,0.283593,0.254515,0.242997,0.24547,0.256578,0.270215,0.280774,0.284659,0.000005,0.001158,0.018919,0.033333,0,1,0,0,0,0,0,0,0,0
18315,'2018/10/03 19:35:05:240',23,0.541779,0.357967,0.285538,0.316202,0.368826,0.371475,0.317053,0.252392,0.225806,0.24621,0.28426,0.304646,0.000005,0.0009,0.018945,0.033333,0,1,0,0,0,0,0,0,0,0
18316,'2018/10/03 19:35:05:286',23,0.563505,0.410524,0.325615,0.314563,0.331287,0.32737,0.292219,0.251946,0.236467,0.25031,0.272352,0.27897,0.000002,0.000907,0.018925,0.033333,0,1,0,0,0,0,0,0,0,0
18317,'2018/10/03 19:35:05:344',23,0.556792,0.452666,0.382343,0.343149,0.318473,0.299942,0.285473,0.272706,0.264213,0.269147,0.288203,0.302872,0.000002,0.000549,0.018915,0.033333,0,1,0,0,0,0,0,0,0,0
18318,'2018/10/03 19:35:05:391',23,0.521356,0.457082,0.393454,0.34299,0.310413,0.293301,0.285795,0.282668,0.281377,0.28151,0.282883,0.284275,0.000003,0.000892,0.018908,0.033333,0,1,0,0,0,0,0,0,0,0
18319,'2018/10/03 19:35:05:437',23,0.544213,0.459138,0.39628,0.366642,0.357717,0.3479,0.32524,0.295951,0.277088,0.280463,0.301372,0.321156,0.000005,0.001109,0.018911,0.033333,0,1,0,0,0,0,0,0,0,0
18320,'2018/10/03 19:35:05:495',23,0.53265,0.437452,0.388058,0.359281,0.316162,0.261199,0.227409,0.236805,0.276417,0.312252,0.320486,0.305918,0.000006,0.001874,0.018944,0.033333,0,1,0,0,0,0,0,0,0,0
18321,'2018/10/03 19:35:05:541',23,0.50264,0.456735,0.409908,0.369712,0.338637,0.315594,0.299014,0.288996,0.28698,0.293441,0.305708,0.317958,0.000006,0.000907,0.018932,0.033333,0,1,0,0,0,0,0,0,0,0
18322,'2018/10/03 19:35:05:588',23,0.536393,0.500146,0.462679,0.428823,0.398835,0.370144,0.34069,0.311433,0.286345,0.26997,0.26437,0.267597,0.000009,0.001191,0.018842,0.033333,0,1,0,0,0,0,0,0,0,0
18323,'2018/10/03 19:35:05:634',23,0.516331,0.462637,0.408931,0.366011,0.338463,0.324452,0.318128,0.312993,0.304496,0.291022,0.273513,0.254594,0.000003,0.000871,0.014585,0,0,1,0,0,0,0,0,0,0,0
18324,'2018/10/03 19:35:05:692',23,0.501095,0.464453,0.42265,0.381294,0.344441,0.314595,0.293169,0.280737,0.276803,0.279463,0.285562,0.29162,0.000003,0.000517,0.010033,0,0,1,0,0,0,0,0,0,0,0
18325,'2018/10/03 19:35:05:739',23,0.499609,0.466033,0.427139,0.388671,0.355406,0.330286,0.31412,0.305861,0.303311,0.303959,0.305701,0.30722,0.000003,0.000608,0.008685,0,0,1,0,0,0,0,0,0,0,0
18326,'2018/10/03 19:35:05:785',23,0.491674,0.450885,0.407109,0.368655,0.340973,0.325367,0.319151,0.317113,0.3137,0.305134,0.290699,0.272801,0.000003,0.001716,0.007924,0,0,1,0,0,0,0,0,0,0,0
18327,'2018/10/03 19:35:05:843',23,0.502676,0.480448,0.452612,0.421876,0.391011,0.362493,0.338205,0.319257,0.305941,0.297804,0.293835,0.292707,0.000004,0.000639,0.007702,0,0,1,0,0,0,0,0,0,0,0
18328,'2018/10/03 19:35:05:890',23,0.482658,0.461664,0.435309,0.406074,0.376466,0.348704,0.32447,0.304784,0.289996,0.279889,0.273839,0.271014,0.000002,0.00047,0.007567,0,0,1,0,0,0,0,0,0,0,0
18329,'2018/10/03 19:35:05:936',23,0.488735,0.459866,0.42506,0.388782,0.355373,0.328369,0.309985,0.30085,0.30003,0.305317,0.313725,0.322085,0.000007,0.000847,0.007432,0,0,1,0,0,0,0,0,0,0,0
18330,'2018/10/03 19:35:05:994',23,0.471059,0.449358,0.423876,0.397368,0.371602,0.347432,0.325308,0.305777,0.289634,0.27763,0.270016,0.266273,0.000002,0.000703,0.007251,0,0,1,0,0,0,0,0,0,0,0
18331,'2018/10/03 19:35:06:041',23,0.456028,0.429988,0.398706,0.365987,0.335295,0.309314,0.289743,0.277247,0.271509,0.27135,0.27496,0.280264,0.000002,0.000775,0.007076,0,0,1,0,0,0,0,0,0,0,0
18332,'2018/10/03 19:35:06:087',23,0.536337,0.503168,0.462157,0.417735,0.374375,0.335967,0.305329,0.283907,0.271717,0.267514,0.269151,0.274034,0.000004,0.000739,0.006849,0,0,1,0,0,0,0,0,0,0,0
18333,'2018/10/03 19:35:06:145',23,0.495853,0.473254,0.444798,0.41314,0.381031,0.350983,0.324991,0.304343,0.289557,0.280412,0.276087,0.275347,0.000003,0.001052,0.006708,0,0,1,0,0,0,0,0,0,0,0
18334,'2018/10/03 19:35:06:192',23,0.449785,0.427905,0.400892,0.371698,0.343301,0.318287,0.298523,0.284959,0.277589,0.275567,0.277446,0.281485,0.000002,0.00037,0.006657,0,0,1,0,0,0,0,0,0,0,0
18335,'2018/10/03 19:35:06:238',23,0.460685,0.435001,0.408464,0.386088,0.370172,0.359862,0.352017,0.342905,0.329935,0.312717,0.293093,0.274244,0.000969,0.100576,0.007178,0,0,1,0,0,0,0,0,0,0,0
18336,'2018/10/03 19:35:06:284',23,0.351043,0.572059,0.291286,0.437391,0.278653,0.285614,0.240864,0.297088,0.243677,0.280539,0.263459,0.263965,0.210825,0.242687,0.019147,0.033333,0,1,0,0,0,0,0,0,0,0
18337,'2018/10/03 19:35:06:343',23,0.420309,0.534379,0.308576,0.426148,0.353223,0.337926,0.250005,0.24547,0.260186,0.276906,0.295078,0.227114,0.116124,0.15267,0.026223,0.033333,0,1,0,0,0,0,0,0,0,0
18338,'2018/10/03 19:35:06:389',23,0.589724,0.510674,0.299095,0.305579,0.354986,0.308204,0.315642,0.240117,0.247259,0.262764,0.309241,0.286263,0.065048,0.096673,0.031904,0.033333,0,1,0,0,0,0,0,0,0,0
18339,'2018/10/03 19:35:06:435',23,0.634837,0.476413,0.352001,0.301099,0.375167,0.316185,0.269098,0.249095,0.244822,0.234063,0.212987,0.221217,0.037404,0.106463,0.033427,0,0,1,0,0,0,0,0,0,0,0
18340,'2018/10/03 19:35:06:493',23,0.729008,0.461426,0.365994,0.303837,0.341795,0.314361,0.267338,0.232626,0.24922,0.290169,0.238691,0.171993,0.022267,0.052519,0.035723,0,0,1,0,0,0,0,0,0,0,0
18341,'2018/10/03 19:35:06:540',23,0.736006,0.516507,0.38655,0.292635,0.317649,0.264345,0.239215,0.250902,0.236595,0.244859,0.253123,0.235344,0.011908,0.035494,0.037414,0,0,1,0,0,0,0,0,0,0,0
18342,'2018/10/03 19:35:06:586',23,0.809565,0.436692,0.331596,0.249466,0.248768,0.311297,0.321404,0.294627,0.274377,0.256113,0.243783,0.219905,0.005034,0.029207,0.038691,0,0,1,0,0,0,0,0,0,0,0
18343,'2018/10/03 19:35:06:644',23,0.887771,0.417036,0.245413,0.262939,0.308184,0.329793,0.328143,0.293675,0.243769,0.225477,0.243038,0.246306,0.002223,0.017931,0.039525,0,0,1,0,0,0,0,0,0,0,0
18344,'2018/10/03 19:35:06:691',23,0.985551,0.515534,0.227133,0.164205,0.229253,0.293752,0.295382,0.254878,0.225098,0.231471,0.253448,0.253531,0.001246,0.014723,0.040188,0,0,1,0,0,0,0,0,0,0,0
18345,'2018/10/03 19:35:06:737',23,0.924486,0.533963,0.316364,0.22133,0.175353,0.179021,0.238569,0.297674,0.292013,0.231648,0.183109,0.183448,0.000908,0.015868,0.040756,0,0,1,0,0,0,0,0,0,0,0
18346,'2018/10/03 19:35:06:784',23,0.883861,0.532112,0.314992,0.186816,0.14669,0.193254,0.254104,0.273056,0.265731,0.247558,0.20819,0.164738,0.000596,0.009944,0.041185,0,0,1,0,0,0,0,0,0,0,0
18347,'2018/10/03 19:35:06:842',23,0.89191,0.519877,0.261734,0.165181,0.181892,0.230807,0.257731,0.252798,0.232461,0.213684,0.200536,0.187696,0.000305,0.007519,0.041484,0,0,1,0,0,0,0,0,0,0,0
18348,'2018/10/03 19:35:06:888',23,0.861599,0.522344,0.268091,0.152182,0.146602,0.1864,0.220653,0.233306,0.231782,0.226214,0.219476,0.209992,0.000133,0.004749,0.041634,0,0,1,0,0,0,0,0,0,0,0
18349,'2018/10/03 19:35:06:935',23,0.818714,0.519394,0.27149,0.137841,0.119471,0.171161,0.236505,0.277859,0.285672,0.269052,0.241046,0.210843,0.000067,0.003897,0.041748,0,0,1,0,0,0,0,0,0,0,0
18350,'2018/10/03 19:35:06:993',23,0.854941,0.552292,0.294361,0.148824,0.124754,0.181143,0.257608,0.307016,0.31268,0.28524,0.247038,0.216651,0.00007,0.003954,0.041891,0,0,1,0,0,0,0,0,0,0,0
18351,'2018/10/03 19:35:07:039',23,0.832551,0.551554,0.29889,0.140324,0.095504,0.138203,0.216499,0.280461,0.303009,0.28541,0.248103,0.21486,0.000067,0.003432,0.042048,0,0,1,0,0,0,0,0,0,0,0
18352,'2018/10/03 19:35:07:086',23,0.778862,0.545715,0.326379,0.176032,0.117901,0.139622,0.204181,0.268929,0.303379,0.298452,0.264801,0.223191,0.000042,0.002939,0.042135,0,0,1,0,0,0,0,0,0,0,0
18353,'2018/10/03 19:35:07:144',23,0.781823,0.539222,0.314753,0.166749,0.118096,0.152705,0.228305,0.298144,0.330912,0.320308,0.281591,0.239047,0.000025,0.002562,0.042217,0,0,1,0,0,0,0,0,0,0,0
18354,'2018/10/03 19:35:07:190',23,0.770367,0.540619,0.330374,0.195064,0.155165,0.193392,0.267778,0.333008,0.359512,0.342211,0.296808,0.24767,0.000024,0.002028,0.042261,0,0,1,0,0,0,0,0,0,0,0
18355,'2018/10/03 19:35:07:237',23,0.786504,0.561163,0.348134,0.201353,0.144726,0.167663,0.234562,0.302757,0.340337,0.336377,0.300485,0.25377,0.000018,0.001976,0.0423,0,0,1,0,0,0,0,0,0,0,0
18356,'2018/10/03 19:35:07:294',23,0.750698,0.559055,0.370974,0.231842,0.165804,0.170193,0.220103,0.280444,0.320121,0.322678,0.289789,0.237271,0.000014,0.001979,0.042347,0,0,1,0,0,0,0,0,0,0,0
18357,'2018/10/03 19:35:07:341',23,0.72395,0.520679,0.330154,0.201094,0.153933,0.177097,0.236406,0.292269,0.316408,0.301055,0.257796,0.208339,0.000011,0.00111,0.042381,0,0,1,0,0,0,0,0,0,0,0
18358,'2018/10/03 19:35:07:387',23,0.721287,0.542715,0.370358,0.246691,0.192417,0.201862,0.248731,0.299018,0.325202,0.315897,0.277601,0.228877,0.000008,0.001188,0.042405,0,0,1,0,0,0,0,0,0,0,0
18359,'2018/10/03 19:35:07:434',23,0.654623,0.481386,0.316237,0.200881,0.15499,0.172133,0.226043,0.283591,0.318411,0.319559,0.292425,0.252857,0.000005,0.001098,0.042402,0,0,1,0,0,0,0,0,0,0,0
18360,'2018/10/03 19:35:07:492',23,0.673403,0.52248,0.369332,0.248893,0.182444,0.172534,0.204575,0.25399,0.295914,0.313722,0.303471,0.273135,0.000005,0.001165,0.042389,0,0,1,0,0,0,0,0,0,0,0
18361,'2018/10/03 19:35:07:538',23,0.617822,0.471364,0.328649,0.225546,0.181755,0.195924,0.248515,0.310769,0.355933,0.368352,0.347295,0.304716,0.000004,0.001616,0.042382,0,0,1,0,0,0,0,0,0,0,0
18362,'2018/10/03 19:35:07:585',23,0.594035,0.450911,0.309184,0.20345,0.153885,0.161312,0.20922,0.271463,0.322358,0.34532,0.337052,0.306357,0.000004,0.00102,0.042345,0,0,1,0,0,0,0,0,0,0,0
18363,'2018/10/03 19:35:07:643',23,0.660706,0.512176,0.367321,0.257361,0.199446,0.195739,0.233492,0.287675,0.329802,0.340845,0.319523,0.279409,0.000003,0.000496,0.04235,0,0,1,0,0,0,0,0,0,0,0
18364,'2018/10/03 19:35:07:689',23,0.59937,0.470093,0.339294,0.237496,0.183667,0.180519,0.215424,0.266229,0.309606,0.328842,0.318475,0.284491,0.000004,0.001153,0.042366,0,0,1,0,0,0,0,0,0,0,0
18365,'2018/10/03 19:35:07:736',23,0.583959,0.453082,0.324317,0.229276,0.185732,0.193294,0.23572,0.288494,0.328381,0.341246,0.32546,0.290204,0.000003,0.000531,0.042363,0,0,1,0,0,0,0,0,0,0,0
18366,'2018/10/03 19:35:07:794',23,0.588208,0.474289,0.363141,0.281361,0.242579,0.24491,0.274273,0.311363,0.339013,0.347224,0.334689,0.30724,0.000004,0.000456,0.042355,0,0,1,0,0,0,0,0,0,0,0
18367,'2018/10/03 19:35:07:840',23,0.569618,0.478172,0.382446,0.302932,0.253487,0.237992,0.250283,0.277204,0.303558,0.317218,0.312698,0.292109,0.000004,0.000747,0.042365,0,0,1,0,0,0,0,0,0,0,0
18368,'2018/10/03 19:35:07:887',23,0.529292,0.4449,0.357915,0.288001,0.248289,0.242119,0.262994,0.297549,0.330392,0.349111,0.34781,0.328146,0.000002,0.000756,0.042368,0,0,1,0,0,0,0,0,0,0,0
18369,'2018/10/03 19:35:07:945',23,0.570628,0.475774,0.379611,0.304381,0.263911,0.260262,0.284476,0.320815,0.352737,0.368354,0.363559,0.342029,0.000004,0.001041,0.042358,0,0,1,0,0,0,0,0,0,0,0
18370,'2018/10/03 19:35:07:991',23,0.556308,0.461121,0.363771,0.28654,0.243853,0.238725,0.263031,0.301244,0.336128,0.354346,0.350131,0.32604,0.000004,0.000812,0.042375,0,0,1,0,0,0,0,0,0,0,0
18371,'2018/10/03 19:35:08:038',23,0.564939,0.467919,0.365517,0.279364,0.224647,0.206516,0.219678,0.251125,0.2849,0.307269,0.310628,0.295038,0.000003,0.000876,0.042383,0,0,1,0,0,0,0,0,0,0,0
18372,'2018/10/03 19:35:08:084',23,0.57045,0.474953,0.376223,0.296417,0.250468,0.242438,0.265407,0.304685,0.343105,0.366511,0.367699,0.347681,0.000003,0.000586,0.042373,0,0,1,0,0,0,0,0,0,0,0
18373,'2018/10/03 19:35:08:142',23,0.56572,0.470318,0.370866,0.288734,0.238133,0.222814,0.236286,0.265174,0.294303,0.311639,0.311501,0.295214,0.000002,0.001013,0.042372,0,0,1,0,0,0,0,0,0,0,0
18374,'2018/10/03 19:35:08:188',23,0.540172,0.45603,0.366748,0.291106,0.242743,0.227019,0.240439,0.272638,0.310107,0.340401,0.355476,0.353263,0.000004,0.000686,0.042383,0,0,1,0,0,0,0,0,0,0,0
18375,'2018/10/03 19:35:08:235',23,0.584029,0.516046,0.441142,0.372575,0.320278,0.28908,0.2784,0.283163,0.295502,0.306903,0.31045,0.302701,0.000006,0.001379,0.041096,0,0,1,0,0,0,0,0,0,0,0
18376,'2018/10/03 19:35:08:293',23,0.528446,0.46496,0.397027,0.338496,0.299473,0.283968,0.289407,0.308042,0.329692,0.344925,0.34766,0.336502,0.000008,0.001107,0.029742,0,0,1,0,0,0,0,0,0,0,0
18377,'2018/10/03 19:35:08:339',23,0.566175,0.48571,0.398342,0.320952,0.266152,0.239542,0.239141,0.257009,0.282353,0.305034,0.318347,0.3203,0.000004,0.001797,0.022586,0,0,1,0,0,0,0,0,0,0,0
18378,'2018/10/03 19:35:08:386',23,0.492697,0.458631,0.418639,0.378468,0.343238,0.31651,0.299762,0.292348,0.291933,0.295244,0.298947,0.300417,0.000006,0.001485,0.016876,0,0,1,0,0,0,0,0,0,0,0
18379,'2018/10/03 19:35:08:444',23,0.544317,0.484438,0.417333,0.35464,0.305686,0.275557,0.264411,0.268112,0.279915,0.292609,0.3005,0.300688,0.000004,0.000939,0.012659,0,0,1,0,0,0,0,0,0,0,0
18380,'2018/10/03 19:35:08:490',23,0.550139,0.478654,0.4021,0.33567,0.290123,0.269444,0.270713,0.285996,0.305416,0.320281,0.32531,0.319416,0.000003,0.000523,0.009515,0,0,1,0,0,0,0,0,0,0,0
18381,'2018/10/03 19:35:08:537',23,0.562246,0.493989,0.419294,0.352301,0.303794,0.278782,0.275788,0.28795,0.305493,0.318779,0.321009,0.309841,0.000006,0.000979,0.007323,0,0,1,0,0,0,0,0,0,0,0
18382,'2018/10/03 19:35:08:595',23,0.406336,0.336835,0.396593,0.360005,0.344517,0.341373,0.278306,0.26511,0.310466,0.280165,0.207168,0.211046,0.000007,0.000724,0.005826,0,0,1,0,0,0,0,0,0,0,0
18383,'2018/10/03 19:35:08:641',23,0.466905,0.421816,0.377815,0.345399,0.329862,0.330186,0.340278,0.351742,0.357018,0.351777,0.335948,0.313239,0.000003,0.001015,0.004895,0,0,1,0,0,0,0,0,0,0,0
18384,'2018/10/03 19:35:08:688',23,0.520513,0.467777,0.410209,0.358582,0.320822,0.300254,0.295284,0.300519,0.308855,0.313805,0.311328,0.300651,0.000004,0.001152,0.004184,0,0,1,0,0,0,0,0,0,0,0
18385,'2018/10/03 19:35:08:734',23,0.490884,0.452206,0.40732,0.363023,0.325214,0.297789,0.28206,0.276822,0.278997,0.284642,0.290052,0.292647,0.000005,0.000505,0.003576,0,0,1,0,0,0,0,0,0,0,0
18386,'2018/10/03 19:35:08:792',23,0.468838,0.447621,0.423115,0.398194,0.374744,0.353784,0.335881,0.321415,0.310472,0.302589,0.296698,0.291493,0.000002,0.000879,0.003071,0,0,1,0,0,0,0,0,0,0,0
18387,'2018/10/03 19:35:08:839',23,0.509629,0.469003,0.419964,0.368709,0.321217,0.28231,0.254965,0.240002,0.236182,0.240673,0.249769,0.259703,0.000002,0.000882,0.002742,0,0,1,0,0,0,0,0,0,0,0
18388,'2018/10/03 19:35:08:885',23,0.489789,0.464858,0.433678,0.399332,0.364988,0.333495,0.30705,0.286987,0.273714,0.266789,0.265114,0.267198,0.000002,0.000397,0.002549,0,0,1,0,0,0,0,0,0,0,0
18389,'2018/10/03 19:35:08:943',23,0.443456,0.411247,0.377288,0.347769,0.3261,0.31255,0.305182,0.301449,0.29956,0.298993,0.300083,0.303114,0.000001,0.000473,0.002397,0,0,1,0,0,0,0,0,0,0,0
18390,'2018/10/03 19:35:08:989',23,0.502108,0.391117,0.33124,0.307435,0.289828,0.275886,0.280512,0.299165,0.303231,0.275883,0.236865,0.219713,0.000001,0.000376,0.002225,0,0,1,0,0,0,0,0,0,0,0
18391,'2018/10/03 19:35:09:036',23,0.533232,0.445422,0.377384,0.328942,0.292656,0.269871,0.2675,0.283823,0.301804,0.301894,0.283311,0.26533,0.000001,0.000736,0.002057,0,0,1,0,0,0,0,0,0,0,0
18392,'2018/10/03 19:35:09:094',23,-0.28448,0.360449,0.061181,0.444107,0.348564,0.457824,0.332131,0.298781,0.330091,0.233178,0.197019,0.136629,0.009839,0.040752,0.003715,0,0,1,0,0,0,0,0,0,0,0
18393,'2018/10/03 19:35:09:141',23,-0.251724,0.470483,0.035609,0.45871,0.35868,0.385282,0.300273,0.324938,0.42147,0.318513,0.161867,0.042046,0.002858,0.016166,0.00452,0,0,1,0,0,0,0,0,0,0,0
18394,'2018/10/03 19:35:09:187',23,-0.225845,0.468166,0.084704,0.362689,0.346659,0.396096,0.333797,0.330371,0.403394,0.17212,0.170509,0.139377,0.000888,0.010852,0.004978,0,0,1,0,0,0,0,0,0,0,0
18395,'2018/10/03 19:35:09:245',23,-0.078806,0.349675,0.138707,0.256504,0.353796,0.357826,0.371684,0.289587,0.344942,0.188403,0.154344,0.116266,0.000309,0.007243,0.005225,0,0,1,0,0,0,0,0,0,0,0
18396,'2018/10/03 19:35:09:291',23,0.034336,0.254103,0.245305,0.241372,0.384597,0.307809,0.279005,0.318318,0.291461,0.220295,0.202428,0.16543,0.000131,0.003458,0.005359,0,0,1,0,0,0,0,0,0,0,0
18397,'2018/10/03 19:35:09:338',23,0.276568,0.191881,0.193452,0.153355,0.34318,0.405716,0.317203,0.312739,0.31408,0.245669,0.177941,0.1712,0.000062,0.002673,0.005455,0,0,1,0,0,0,0,0,0,0,0
18398,'2018/10/03 19:35:09:384',23,0.423485,0.156474,0.182225,0.238654,0.352037,0.397289,0.316879,0.274504,0.291455,0.248789,0.170284,0.158178,0.000036,0.003029,0.005517,0,0,1,0,0,0,0,0,0,0,0
18399,'2018/10/03 19:35:09:442',23,0.514878,0.249396,0.185902,0.2188,0.334764,0.363406,0.295882,0.290516,0.299655,0.23203,0.172765,0.170077,0.000019,0.001451,0.005557,0,0,1,0,0,0,0,0,0,0,0
18400,'2018/10/03 19:35:09:489',23,0.573514,0.237946,0.110589,0.141442,0.235762,0.305757,0.316588,0.287465,0.244291,0.197746,0.156139,0.145293,0.000011,0.001345,0.005573,0,0,1,0,0,0,0,0,0,0,0
18401,'2018/10/03 19:35:09:535',23,0.082154,0.493261,0.119089,0.247942,0.096176,0.177071,0.261921,0.193759,0.080264,0.166881,0.201101,0.25162,0.119197,0.102987,0.011751,0.033333,0,1,0,0,0,0,0,0,0,0
18402,'2018/10/03 19:35:09:593',23,0.128968,0.419464,0.086849,0.353805,0.174577,0.223221,0.181573,0.233784,0.162631,0.205291,0.196928,0.291371,0.030845,0.039263,0.014461,0.033333,0,1,0,0,0,0,0,0,0,0
18403,'2018/10/03 19:35:09:640',23,0.047056,0.503361,0.08071,0.332285,0.26461,0.318381,0.227395,0.216165,0.154445,0.194071,0.244879,0.305269,0.007601,0.024045,0.015873,0.033333,0,1,0,0,0,0,0,0,0,0
18404,'2018/10/03 19:35:09:686',23,0.033153,0.520125,0.102656,0.325691,0.23412,0.285209,0.288009,0.264635,0.217333,0.191523,0.247514,0.279792,0.002364,0.013962,0.016723,0.033333,0,1,0,0,0,0,0,0,0,0
