@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
42297,'2018/10/03 20:39:24:652',46,0.214259,0.322714,0.138494,0.103721,0.081547,0.223149,0.201766,0.29427,0.342522,0.260727,0.307782,0.339201,0.614664,0.347988,0.604066,0.208333,0,0,0,0,0,0,0,1,0,0
42298,'2018/10/03 20:39:24:710',46,0.136561,0.297578,0.086015,0.154323,0.147029,0.313228,0.28225,0.312515,0.381866,0.347877,0.341396,0.313294,0.309015,0.226435,0.588169,0.208333,0,0,0,0,0,0,0,1,0,0
42299,'2018/10/03 20:39:24:757',46,0.477777,0.599588,0.417083,0.396672,0.401264,0.362148,0.329329,0.246362,0.343104,0.271093,0.252747,0.20079,1,1,0.614021,0.208333,0,0,0,0,0,0,0,1,0,0
42300,'2018/10/03 20:39:24:803',46,0.553353,0.563111,0.356248,0.37791,0.389446,0.378585,0.363144,0.352653,0.330064,0.284479,0.222971,0.245832,1,0.811045,0.648322,0.208333,0,0,0,0,0,0,0,1,0,0
42301,'2018/10/03 20:39:24:861',46,0.648662,0.688359,0.393942,0.401011,0.367366,0.295421,0.32979,0.317503,0.352026,0.297307,0.272577,0.302779,1,0.632448,0.673807,0.208333,0,0,0,0,0,0,0,1,0,0
42302,'2018/10/03 20:39:24:908',46,0.586664,0.705797,0.352421,0.381505,0.382328,0.415597,0.383859,0.393153,0.336198,0.267471,0.310012,0.316263,1,0.437857,0.672678,0.166667,0,0,0,0,0,0,0,1,0,0
42303,'2018/10/03 20:39:24:954',46,0.568307,0.736342,0.324797,0.456051,0.408764,0.331769,0.323853,0.300799,0.305479,0.326883,0.261019,0.293224,0.633254,0.2851,0.635971,0.166667,0,0,0,0,0,0,0,1,0,0
42304,'2018/10/03 20:39:25:012',46,0.460459,0.775869,0.320406,0.425269,0.305345,0.374683,0.377054,0.409324,0.38811,0.360459,0.260845,0.291785,0.314631,0.207133,0.639066,0.166667,0,0,0,0,0,0,0,1,0,0
42305,'2018/10/03 20:39:25:059',46,0.565449,0.775958,0.351934,0.429722,0.398071,0.391199,0.355759,0.371179,0.347133,0.328222,0.176729,0.232527,0.170624,0.180405,0.623671,0.125,0,0,0,0,0,0,0,1,0,0
42306,'2018/10/03 20:39:25:105',46,0.201111,0.47626,0.238957,0.339265,0.150598,0.235335,0.168779,0.212771,0.180453,0.212323,0.12259,0.147096,1,1,0.681701,0.166667,0,0,0,0,0,0,0,1,0,0
42307,'2018/10/03 20:39:25:163',46,0.290472,0.370955,0.104873,0.301897,0.197036,0.202897,0.094588,0.210476,0.15305,0.190988,0.15738,0.230992,1,1,0.729578,0.166667,0,0,0,0,0,0,0,1,0,0
42308,'2018/10/03 20:39:25:210',46,0.312756,0.452198,0.168397,0.299618,0.160077,0.209578,0.170053,0.209504,0.12599,0.18857,0.167294,0.199379,1,0.724276,0.784428,0.208333,0,0,0,0,0,0,0,1,0,0
42309,'2018/10/03 20:39:25:256',46,0.309515,0.434181,0.102455,0.306958,0.149642,0.209972,0.153254,0.2246,0.167035,0.182777,0.178296,0.212341,1,0.395128,0.79928,0.208333,0,0,0,0,0,0,0,1,0,0
42310,'2018/10/03 20:39:25:303',46,0.247382,0.373023,0.01817,0.272398,0.146831,0.213167,0.163607,0.229142,0.201419,0.281601,0.274828,0.276654,0.378103,0.183229,0.806091,0.208333,0,0,0,0,0,0,0,1,0,0
42311,'2018/10/03 20:39:25:361',46,0.459508,0.621749,0.286094,0.421624,0.258933,0.347153,0.281973,0.289715,0.240408,0.303628,0.23543,0.274541,1,1,0.786378,0.208333,0,0,0,0,0,0,0,1,0,0
42312,'2018/10/03 20:39:25:407',46,0.448692,0.66308,0.238345,0.337257,0.264351,0.373675,0.245136,0.304161,0.303562,0.396328,0.354042,0.295345,1,0.803688,0.777156,0.208333,0,0,0,0,0,0,0,1,0,0
42313,'2018/10/03 20:39:25:453',46,0.510828,0.626151,0.198706,0.388034,0.260107,0.373505,0.297758,0.293423,0.330981,0.402328,0.333779,0.333615,1,0.667733,0.769152,0.208333,0,0,0,0,0,0,0,1,0,0
42314,'2018/10/03 20:39:25:511',46,0.505926,0.612925,0.150332,0.355886,0.314956,0.390589,0.280222,0.294927,0.279304,0.351147,0.288217,0.333972,1,0.452135,0.765182,0.208333,0,0,0,0,0,0,0,1,0,0
42315,'2018/10/03 20:39:25:558',46,0.424294,0.62318,0.28926,0.399272,0.286133,0.346394,0.3241,0.246161,0.179295,0.24562,0.269044,0.231009,1,0.938659,0.778038,0.25,0,0,0,0,0,0,0,1,0,0
42316,'2018/10/03 20:39:25:605',46,0.628835,0.597522,0.38332,0.354049,0.322079,0.322646,0.27508,0.298746,0.300872,0.297063,0.288581,0.308185,1,0.695603,0.804231,0.25,0,0,0,0,0,0,0,1,0,0
42317,'2018/10/03 20:39:25:662',46,0.731644,0.557642,0.261945,0.319218,0.339363,0.355577,0.348002,0.354088,0.324387,0.312755,0.350941,0.31596,1,0.494923,0.822726,0.25,0,0,0,0,0,0,0,1,0,0
42318,'2018/10/03 20:39:25:709',46,0.626618,0.604347,0.227603,0.270429,0.276468,0.323216,0.360985,0.398748,0.354431,0.310689,0.307194,0.292846,0.811901,0.331428,0.834987,0.25,0,0,0,0,0,0,0,1,0,0
42319,'2018/10/03 20:39:25:755',46,0.590713,0.625416,0.208069,0.287453,0.237805,0.316703,0.365206,0.363328,0.301554,0.324741,0.339833,0.352775,0.423484,0.285733,0.843107,0.25,0,0,0,0,0,0,0,1,0,0
42320,'2018/10/03 20:39:25:813',46,0.538973,0.687286,0.193602,0.241132,0.172543,0.29106,0.307874,0.3814,0.348715,0.381631,0.354935,0.311482,0.209195,0.171716,0.848889,0.25,0,0,0,0,0,0,0,1,0,0
42321,'2018/10/03 20:39:25:860',46,0.514147,0.609255,0.13509,0.260168,0.189104,0.340127,0.316465,0.389211,0.366641,0.344359,0.326212,0.337965,0.108645,0.118806,0.853067,0.25,0,0,0,0,0,0,0,1,0,0
42322,'2018/10/03 20:39:25:906',46,-0.114436,0.354721,0.069713,0.324755,0.173559,0.16501,0.226185,0.259225,0.22986,0.278432,0.11156,0.249602,1,0.908725,0.87644,0.291667,0,0,0,0,0,0,0,1,0,0
42323,'2018/10/03 20:39:25:953',46,-0.01525,0.23607,0.077754,0.271636,0.138208,0.205829,0.199674,0.211357,0.15972,0.231032,0.192928,0.296957,1,0.494285,0.898099,0.291667,0,0,0,0,0,0,0,1,0,0
42324,'2018/10/03 20:39:26:011',46,0.047056,0.258085,0.009211,0.269231,0.197823,0.232565,0.173748,0.201428,0.186024,0.25447,0.23862,0.302144,0.487287,0.237246,0.911264,0.291667,0,0,0,0,0,0,0,1,0,0
42325,'2018/10/03 20:39:26:057',46,0.112024,0.21662,-0.028758,0.229594,0.184383,0.215155,0.138116,0.243427,0.217535,0.217838,0.248686,0.275713,0.262536,0.196924,0.921239,0.291667,0,0,0,0,0,0,0,1,0,0
42326,'2018/10/03 20:39:26:104',46,0.144363,0.217455,-0.133797,0.162364,0.155743,0.189432,0.116978,0.239664,0.217738,0.263487,0.251258,0.279902,0.226968,0.237273,0.931613,0.291667,0,0,0,0,0,0,0,1,0,0
42327,'2018/10/03 20:39:26:162',46,0.124988,0.168296,-0.162408,0.153681,0.077439,0.188594,0.136997,0.224507,0.212979,0.265888,0.212387,0.261546,0.183588,0.196457,0.940693,0.291667,0,0,0,0,0,0,0,1,0,0
42328,'2018/10/03 20:39:26:208',46,0.168366,0.209021,-0.171953,0.09162,0.093093,0.213031,0.178998,0.228833,0.220008,0.246153,0.228091,0.297247,0.117869,0.166252,0.947553,0.291667,0,0,0,0,0,0,0,1,0,0
42329,'2018/10/03 20:39:26:255',46,0.20959,0.163733,-0.283959,0.071928,0.123998,0.277271,0.171427,0.201978,0.205273,0.282892,0.223012,0.266672,0.075963,0.13584,0.953319,0.291667,0,0,0,0,0,0,0,1,0,0
42330,'2018/10/03 20:39:26:313',46,0.187076,0.22727,-0.203076,0.047511,0.120761,0.250729,0.173819,0.25062,0.241699,0.338447,0.265696,0.291398,0.05212,0.083668,0.958173,0.291667,0,0,0,0,0,0,0,1,0,0
42331,'2018/10/03 20:39:26:359',46,0.200567,0.242418,-0.204795,0.042607,0.075939,0.228537,0.211501,0.280393,0.207623,0.287021,0.277738,0.298629,0.044687,0.070244,0.962573,0.291667,0,0,0,0,0,0,0,1,0,0
42332,'2018/10/03 20:39:26:405',46,0.204375,0.244589,-0.205007,0.022804,0.026727,0.223343,0.199984,0.268277,0.223857,0.26722,0.255195,0.291071,0.033778,0.140115,0.966096,0.291667,0,0,0,0,0,0,0,1,0,0
42333,'2018/10/03 20:39:26:464',46,0.248459,0.338809,-0.111722,0.034615,0.070844,0.25931,0.245406,0.30151,0.268737,0.299973,0.253816,0.294937,0.021417,0.076372,0.969065,0.291667,0,0,0,0,0,0,0,1,0,0
42334,'2018/10/03 20:39:26:510',46,0.157978,0.292694,-0.187553,0.029844,0.066647,0.286383,0.273313,0.285699,0.206904,0.271536,0.252016,0.301586,0.014334,0.049212,0.97139,0.291667,0,0,0,0,0,0,0,1,0,0
42335,'2018/10/03 20:39:26:556',46,0.13832,0.231932,-0.175034,0.052321,0.026388,0.238633,0.227071,0.255196,0.238745,0.282871,0.315222,0.342618,0.011094,0.056586,0.933693,0.25,0,0,0,0,0,0,0,1,0,0
42336,'2018/10/03 20:39:26:603',46,0.211885,0.302549,-0.139804,-0.01314,-0.00059,0.224081,0.230051,0.272534,0.228968,0.323602,0.260256,0.29627,0.010995,0.04225,0.914921,0.25,0,0,0,0,0,0,0,1,0,0
42337,'2018/10/03 20:39:26:661',46,0.231056,0.300839,-0.160419,0.031896,0.000398,0.188827,0.220709,0.295761,0.255033,0.29276,0.28489,0.314221,0.010309,0.044122,0.900938,0.208333,0,0,0,0,0,0,0,1,0,0
42338,'2018/10/03 20:39:26:707',46,0.271826,0.279684,-0.210229,-0.009565,-0.03194,0.171761,0.210839,0.306146,0.262776,0.268873,0.239033,0.260818,0.008793,0.070047,0.892105,0.208333,0,0,0,0,0,0,0,1,0,0
42339,'2018/10/03 20:39:26:754',46,0.170772,0.276774,-0.153717,0.031703,0.063073,0.244633,0.326303,0.3603,0.297927,0.297328,0.286287,0.307807,0.007422,0.06352,0.84744,0.166667,0,0,0,0,0,0,0,1,0,0
42340,'2018/10/03 20:39:26:812',46,0.262231,0.326989,-0.122728,-0.027745,0.017699,0.250172,0.284375,0.317765,0.345401,0.35173,0.280355,0.25388,0.006218,0.047453,0.798991,0.166667,0,0,0,0,0,0,0,1,0,0
42341,'2018/10/03 20:39:26:858',46,0.204017,0.213231,-0.157727,-0.053068,0.064594,0.227606,0.280189,0.307933,0.281994,0.280715,0.300806,0.313041,0.00516,0.021163,0.765351,0.166667,0,0,0,0,0,0,0,1,0,0
42342,'2018/10/03 20:39:26:905',46,0.195849,0.237667,-0.130343,-0.038161,0.010817,0.165712,0.320627,0.328917,0.313421,0.280341,0.289608,0.294163,0.003908,0.021184,0.741573,0.166667,0,0,0,0,0,0,0,1,0,0
42343,'2018/10/03 20:39:26:963',46,0.273694,0.248398,-0.084071,-0.016932,0.065674,0.243842,0.375694,0.362836,0.271127,0.259401,0.322824,0.294644,0.002895,0.028195,0.724853,0.166667,0,0,0,0,0,0,0,1,0,0
42344,'2018/10/03 20:39:27:009',46,0.267287,0.218213,-0.063442,0.042834,0.118206,0.2439,0.403867,0.385548,0.376738,0.294047,0.277452,0.307992,0.002054,0.034154,0.713018,0.166667,0,0,0,0,0,0,0,1,0,0
42345,'2018/10/03 20:39:27:056',46,0.291673,0.234611,-0.062254,-0.025746,0.086923,0.204491,0.349048,0.28818,0.309029,0.283624,0.29237,0.304793,0.001537,0.031574,0.704385,0.166667,0,0,0,0,0,0,0,1,0,0
42346,'2018/10/03 20:39:27:114',46,0.368337,0.588858,0.312131,0.436036,0.296149,0.34872,0.264235,0.273688,0.187132,0.252827,0.236324,0.218945,1,1,0.68249,0.166667,0,0,0,0,0,0,0,1,0,0
42347,'2018/10/03 20:39:27:160',46,0.379501,0.582272,0.280564,0.445553,0.272744,0.339487,0.292555,0.235997,0.232588,0.313721,0.190453,0.22084,1,0.681326,0.669965,0.208333,0,0,0,0,0,0,0,1,0,0
42348,'2018/10/03 20:39:27:207',46,0.621026,0.512374,0.319421,0.335289,0.317593,0.272521,0.266863,0.274944,0.261786,0.175987,0.204263,0.205939,1,0.841425,0.641853,0.166667,0,0,0,0,0,0,0,1,0,0
42349,'2018/10/03 20:39:27:253',46,0.415698,0.507425,0.233567,0.389281,0.317158,0.305283,0.286382,0.307878,0.19137,0.215066,0.23656,0.215173,1,0.604882,0.647663,0.166667,0,0,0,0,0,0,0,1,0,0
42350,'2018/10/03 20:39:27:311',46,0.399275,0.602039,0.256412,0.362701,0.239745,0.316633,0.259447,0.195769,0.14156,0.150042,0.173177,0.291486,1,0.338422,0.659973,0.208333,0,0,0,0,0,0,0,1,0,0
42351,'2018/10/03 20:39:27:357',46,0.35384,0.544598,0.285115,0.32834,0.158227,0.204068,0.190069,0.194116,0.22308,0.248365,0.141719,0.169222,1,0.688974,0.639958,0.208333,0,0,0,0,0,0,0,1,0,0
42352,'2018/10/03 20:39:27:404',46,0.398179,0.54354,0.181909,0.282062,0.188717,0.271739,0.179983,0.236607,0.198094,0.282294,0.237564,0.236037,1,0.877561,0.61346,0.208333,0,0,0,0,0,0,0,1,0,0
42353,'2018/10/03 20:39:27:462',46,0.507846,0.50318,0.300578,0.268932,0.232986,0.262209,0.236241,0.245393,0.23966,0.189825,0.222559,0.209624,1,1,0.615809,0.25,0,0,0,0,0,0,0,1,0,0
42354,'2018/10/03 20:39:27:508',46,0.351913,0.468188,0.292149,0.415017,0.262172,0.263995,0.215189,0.271253,0.209971,0.240376,0.212325,0.24231,1,0.941431,0.666627,0.25,0,0,0,0,0,0,0,1,0,0
42355,'2018/10/03 20:39:27:555',46,0.323789,0.49894,0.200644,0.398097,0.308735,0.268644,0.218601,0.322318,0.258856,0.228344,0.177211,0.213038,1,0.983371,0.671085,0.208333,0,0,0,0,0,0,0,1,0,0
42356,'2018/10/03 20:39:27:613',46,0.325989,0.50945,0.166253,0.352873,0.264782,0.26128,0.227246,0.292512,0.268801,0.286062,0.251269,0.311,1,0.398395,0.655947,0.208333,0,0,0,0,0,0,0,1,0,0
42357,'2018/10/03 20:39:27:659',46,0.44716,0.553289,0.204101,0.329833,0.223404,0.26809,0.232069,0.289346,0.230906,0.258906,0.176825,0.231956,1,0.705372,0.657644,0.208333,0,0,0,0,0,0,0,1,0,0
42358,'2018/10/03 20:39:27:706',46,0.478019,0.581167,0.182852,0.320323,0.250825,0.300434,0.20664,0.297731,0.238574,0.264032,0.215013,0.25897,1,0.89588,0.667195,0.25,0,0,0,0,0,0,0,1,0,0
42359,'2018/10/03 20:39:27:752',46,0.457842,0.520498,0.091456,0.321139,0.242633,0.339539,0.268304,0.32094,0.212285,0.223584,0.213459,0.22273,1,0.448264,0.676759,0.25,0,0,0,0,0,0,0,1,0,0
42360,'2018/10/03 20:39:27:810',46,0.558067,0.698538,0.039537,0.398966,0.23292,0.32478,0.296764,0.282312,0.224207,0.234351,0.212171,0.294321,0.775463,0.475563,0.686725,0.291667,0,0,0,0,0,0,0,1,0,0
42361,'2018/10/03 20:39:27:857',46,0.40336,0.614597,0.276654,0.462227,0.256522,0.422947,0.331736,0.338274,0.274172,0.257683,0.199156,0.270662,1,1,0.731431,0.333333,0,0,0,0,0,0,0,1,0,0
42362,'2018/10/03 20:39:27:903',46,0.371563,0.641504,0.269022,0.413041,0.259734,0.279605,0.218377,0.243848,0.205795,0.265763,0.169358,0.182086,1,1,0.776507,0.333333,0,0,0,0,0,0,0,1,0,0
42363,'2018/10/03 20:39:27:961',46,0.450691,0.607329,0.238313,0.328959,0.221443,0.268359,0.197686,0.251649,0.207392,0.291608,0.261296,0.305197,1,0.853012,0.793641,0.333333,0,0,0,0,0,0,0,1,0,0
42364,'2018/10/03 20:39:28:008',46,0.599802,0.471417,0.340739,0.334732,0.284793,0.303602,0.262177,0.220136,0.220164,0.214002,0.227865,0.238421,1,0.700518,0.82292,0.375,0,0,0,0,0,0,0,1,0,0
42365,'2018/10/03 20:39:28:054',46,0.597329,0.485746,0.282822,0.26676,0.240145,0.339918,0.295106,0.293274,0.238467,0.208774,0.274821,0.286299,1,0.888285,0.835802,0.375,0,0,0,0,0,0,0,1,0,0
42366,'2018/10/03 20:39:28:112',46,0.374744,0.51979,0.253415,0.373064,0.2024,0.25154,0.242383,0.255815,0.199934,0.238597,0.25786,0.247376,1,0.389052,0.852331,0.375,0,0,0,0,0,0,0,1,0,0
42367,'2018/10/03 20:39:28:159',46,0.238903,0.511355,0.194298,0.391643,0.283414,0.310097,0.225586,0.267353,0.250384,0.252186,0.186254,0.230011,0.938768,0.377523,0.863933,0.416667,0,0,0,0,0,0,0,1,0,0
42368,'2018/10/03 20:39:28:205',46,0.326158,0.466146,0.091568,0.329346,0.235037,0.28436,0.233832,0.302723,0.319477,0.312717,0.25018,0.2469,0.288372,0.184995,0.866045,0.416667,0,0,0,0,0,0,0,1,0,0
42369,'2018/10/03 20:39:28:263',46,0.305054,0.464059,0.210112,0.36006,0.215078,0.254356,0.197951,0.254454,0.24871,0.263242,0.242807,0.208845,1,1,0.899178,0.458333,0,0,0,0,0,0,0,1,0,0
42370,'2018/10/03 20:39:28:309',46,0.426292,0.575597,0.252194,0.423293,0.288355,0.332003,0.269105,0.295586,0.272362,0.324452,0.3079,0.248964,1,1,0.966502,0.5,0,0,0,0,0,0,0,1,0,0
42371,'2018/10/03 20:39:28:356',46,0.403673,0.522619,0.291911,0.352621,0.268474,0.356581,0.245877,0.26926,0.188351,0.218232,0.173539,0.167634,1,1,1,0.541667,0,0,0,0,0,0,0,1,0,0
42372,'2018/10/03 20:39:28:403',46,0.516412,0.592603,0.193418,0.375058,0.257225,0.322952,0.260947,0.330055,0.291181,0.270459,0.230564,0.274945,1,1,1,0.541667,0,0,0,0,0,0,0,1,0,0
42373,'2018/10/03 20:39:28:460',46,0.423888,0.629234,0.264962,0.377754,0.244846,0.222394,0.202104,0.238697,0.205289,0.246194,0.215244,0.306552,1,0.705272,1,0.583333,0,0,0,0,0,0,0,1,0,0
42374,'2018/10/03 20:39:28:507',46,0.426583,0.602819,0.250738,0.317236,0.229783,0.286789,0.170117,0.209708,0.205495,0.234337,0.185999,0.246843,1,1,1,0.583333,0,0,0,0,0,0,0,1,0,0
42375,'2018/10/03 20:39:28:554',46,0.47834,0.620757,0.257687,0.379063,0.256611,0.322922,0.277736,0.310623,0.288553,0.316165,0.227843,0.198438,1,0.783555,1,0.625,0,0,0,0,0,0,0,1,0,0
42376,'2018/10/03 20:39:28:611',46,0.398164,0.597023,0.237743,0.38432,0.230379,0.279923,0.222436,0.30934,0.263796,0.303818,0.214606,0.247185,1,0.723103,1,0.666667,0,0,0,0,0,0,0,1,0,0
42377,'2018/10/03 20:39:28:658',46,0.414675,0.614324,0.230123,0.383857,0.234231,0.280989,0.212792,0.25812,0.200757,0.263141,0.242248,0.232026,1,0.672543,1,0.708333,0,0,0,0,0,0,0,1,0,0
42378,'2018/10/03 20:39:28:704',46,0.417283,0.60105,0.259846,0.370348,0.24366,0.325021,0.244495,0.321871,0.223247,0.251804,0.220642,0.255506,1,1,1,0.75,0,0,0,0,0,0,0,1,0,0
42379,'2018/10/03 20:39:28:762',46,0.485143,0.663002,0.348379,0.324429,0.241897,0.316933,0.28858,0.342664,0.261667,0.359243,0.290627,0.283581,1,1,1,0.791667,0,0,0,0,0,0,0,1,0,0
42380,'2018/10/03 20:39:28:809',46,0.26396,0.736512,0.235567,0.343381,0.176275,0.310976,0.195743,0.317382,0.159824,0.401315,0.239212,0.29207,1,0.813219,1,0.791667,0,0,0,0,0,0,0,1,0,0
42381,'2018/10/03 20:39:28:855',46,0.37698,0.655463,0.335326,0.256242,0.186887,0.190644,0.225166,0.247997,0.193274,0.295792,0.240215,0.254782,1,1,1,0.833333,0,0,0,0,0,0,0,1,0,0
42382,'2018/10/03 20:39:28:913',46,0.322033,0.509197,0.329483,0.224893,0.255237,0.276614,0.27163,0.251534,0.219438,0.287573,0.228696,0.252974,1,0.391392,1,0.833333,0,0,0,0,0,0,0,1,0,0
42383,'2018/10/03 20:39:28:960',46,0.210099,0.557932,0.313285,0.224904,0.22141,0.188708,0.241196,0.210001,0.23232,0.339983,0.290936,0.293687,0.8055,0.483682,1,0.833333,0,0,0,0,0,0,0,1,0,0
42384,'2018/10/03 20:39:29:006',46,-0.006976,0.565413,0.177192,0.316849,0.219151,0.250523,0.245883,0.248053,0.180665,0.327935,0.280946,0.266009,0.411227,0.339863,1,0.833333,0,0,0,0,0,0,0,1,0,0
42385,'2018/10/03 20:39:29:053',46,0.142647,0.463291,0.276474,0.362817,0.175587,0.279735,0.186515,0.279821,0.187135,0.331579,0.285503,0.323583,0.270085,0.231498,1,0.875,0,0,0,0,0,0,0,1,0,0
42386,'2018/10/03 20:39:29:111',46,-0.019557,0.55934,0.215437,0.378947,0.17192,0.24563,0.150048,0.248313,0.110988,0.284721,0.181521,0.29198,0.266517,0.242111,1,0.833333,0,0,0,0,0,0,0,1,0,0
42387,'2018/10/03 20:39:29:157',46,-0.096214,0.598049,0.184248,0.3778,0.101091,0.212271,0.207634,0.266394,0.194445,0.357059,0.231242,0.305955,0.118928,0.149555,1,0.791667,0,0,0,0,0,0,0,1,0,0
42388,'2018/10/03 20:39:29:204',46,-0.119136,0.617414,0.148243,0.313825,0.189603,0.239207,0.159171,0.239301,0.156928,0.324465,0.254456,0.243885,0.062548,0.1345,1,0.791667,0,0,0,0,0,0,0,1,0,0
42389,'2018/10/03 20:39:29:262',46,0.041232,0.495387,0.202605,0.281055,0.207957,0.274988,0.192765,0.221293,0.124038,0.269137,0.217723,0.252943,0.044959,0.106216,1,0.791667,0,0,0,0,0,0,0,1,0,0
42390,'2018/10/03 20:39:29:308',46,-0.062128,0.499287,0.177464,0.256462,0.136751,0.197461,0.168565,0.173202,0.128637,0.198814,0.251915,0.351261,0.028611,0.08386,1,0.75,0,0,0,0,0,0,0,1,0,0
42391,'2018/10/03 20:39:29:354',46,-0.065537,0.558037,0.216478,0.226387,0.164286,0.200908,0.109609,0.175888,0.220117,0.222287,0.27713,0.29406,0.019018,0.100632,1,0.708333,0,0,0,0,0,0,0,1,0,0
42392,'2018/10/03 20:39:29:412',46,-0.022267,0.467382,0.163489,0.138238,0.190434,0.146094,0.148433,0.167069,0.161856,0.180652,0.261501,0.298698,0.013962,0.040423,1,0.708333,0,0,0,0,0,0,0,1,0,0
42393,'2018/10/03 20:39:29:459',46,0.063634,0.405539,0.14839,0.095045,0.133539,0.100596,0.107064,0.1681,0.174021,0.146886,0.219832,0.309324,0.011016,0.047712,1,0.666667,0,0,0,0,0,0,0,1,0,0
42394,'2018/10/03 20:39:29:505',46,0.138529,0.40411,0.17643,0.127287,0.172045,0.141873,0.234598,0.241361,0.201856,0.162678,0.229707,0.307208,0.007915,0.048053,1,0.666667,0,0,0,0,0,0,0,1,0,0
42395,'2018/10/03 20:39:29:563',46,0.198181,0.430628,0.240383,0.08338,0.152062,0.139193,0.218744,0.250987,0.212487,0.213133,0.294625,0.315925,0.005558,0.019093,1,0.666667,0,0,0,0,0,0,0,1,0,0
42396,'2018/10/03 20:39:29:610',46,0.348499,0.36461,0.242999,0.102933,0.150693,0.128338,0.137437,0.23308,0.242179,0.261288,0.227675,0.309951,0.004338,0.042796,1,0.666667,0,0,0,0,0,0,0,1,0,0
42397,'2018/10/03 20:39:29:656',46,0.497514,0.305587,0.171475,0.128111,0.105259,0.171926,0.169184,0.310236,0.203372,0.280811,0.268436,0.322475,0.003553,0.049279,1,0.666667,0,0,0,0,0,0,0,1,0,0
42398,'2018/10/03 20:39:29:703',46,0.521214,0.34705,0.096993,0.112307,0.093454,0.129843,0.167442,0.264122,0.137647,0.259195,0.261227,0.29922,0.003066,0.043501,1,0.625,0,0,0,0,0,0,0,1,0,0
42399,'2018/10/03 20:39:29:761',46,0.321478,0.466032,0.090021,0.159329,0.099094,0.12479,0.14922,0.282819,0.132,0.273408,0.247119,0.290583,0.003042,0.032116,1,0.625,0,0,0,0,0,0,0,1,0,0
42400,'2018/10/03 20:39:29:807',46,0.276329,0.481546,0.026724,0.170208,0.108339,0.141723,0.135928,0.239968,0.162329,0.255696,0.284567,0.22578,0.002431,0.052501,1,0.583333,0,0,0,0,0,0,0,1,0,0
42401,'2018/10/03 20:39:29:854',46,0.2432,0.487178,0.097411,0.208223,0.07284,0.020003,0.245332,0.218739,0.179693,0.263257,0.327783,0.304969,0.002074,0.027876,1,0.541667,0,0,0,0,0,0,0,1,0,0
42402,'2018/10/03 20:39:29:912',46,0.304234,0.510876,0.111063,0.146739,0.07699,0.125927,0.221712,0.17896,0.169256,0.234969,0.327326,0.280315,0.001768,0.019711,0.941185,0.5,0,0,0,0,0,0,0,1,0,0
42403,'2018/10/03 20:39:29:958',46,0.193251,0.40125,0.140632,0.081857,0.066613,0.026972,0.180519,0.156393,0.112748,0.159337,0.220152,0.256774,0.001372,0.019615,0.901855,0.5,0,0,0,0,0,0,0,1,0,0
42404,'2018/10/03 20:39:30:005',46,0.223616,0.370565,0.191225,0.153112,0.154419,0.067578,0.145184,0.141966,0.15653,0.206604,0.266193,0.275724,0.001239,0.010554,0.85907,0.458333,0,0,0,0,0,0,0,1,0,0
42405,'2018/10/03 20:39:30:063',46,0.217389,0.355084,0.225093,0.099014,0.157733,0.117386,0.206704,0.224055,0.199711,0.246303,0.286578,0.314802,0.001037,0.013517,0.836475,0.458333,0,0,0,0,0,0,0,1,0,0
42406,'2018/10/03 20:39:30:109',46,0.237481,0.267825,0.228838,0.119841,0.130091,0.098766,0.148133,0.143879,0.179939,0.25282,0.254199,0.303326,0.000603,0.011972,0.809282,0.458333,0,0,0,0,0,0,0,1,0,0
42407,'2018/10/03 20:39:30:156',46,0.258902,0.291514,0.289298,0.132575,0.13008,0.12405,0.154365,0.167259,0.196899,0.245983,0.248619,0.273939,0.000627,0.00924,0.788616,0.416667,0,0,0,0,0,0,0,1,0,0
42408,'2018/10/03 20:39:30:213',46,0.256839,0.243819,0.235778,0.104327,0.132682,0.106959,0.149587,0.172342,0.168253,0.280472,0.294215,0.250371,0.000619,0.016554,0.779472,0.416667,0,0,0,0,0,0,0,1,0,0
42409,'2018/10/03 20:39:30:260',46,0.330388,0.170325,0.185754,0.133726,0.171558,0.139631,0.169656,0.227665,0.198118,0.239491,0.312296,0.30647,0.000439,0.011823,0.74117,0.375,0,0,0,0,0,0,0,1,0,0
